province_name,province_id,owner_name_1763,owner_tag_1763,historical_justification_1763_with_source,current_owner_tag,status,confidence
Elda,7477,,,,SPA,OWNED,
Tarapacá,7478,,,,CHR,OWNED,
Lawamenzhen,7479,,,,,UNOWNED,
Thiruvananthapuram,7480,,,,TRV,OWNED,
Huntsville,7481,,,,,UNOWNED,
West Wyalong,7482,,,,,UNOWNED,
Beja,7483,,,,TUN,OWNED,
Coffs Harbour,7484,,,,,UNOWNED,
Dushanbe,7485,,,,BUK,OWNED,
Fayzabad,7486,,,,KDZ,OWNED,
Goondiwindi,7487,,,,,UNOWNED,
Khandwa,7488,,,,INR,OWNED,
Murfreesboro,7489,,,,,UNOWNED,
Tuxpam,7490,,,,NSP,OWNED,
Ibarra,7491,,,,QTO,OWNED,
Kununurra,7492,,,,,UNOWNED,
Rasht,7493,,,,,UNOWNED,
Canarana,7494,,,,BRZ,OWNED,
Pampa,7495,,,,CMC,OWNED,
Trinidad,7496,,,,CHR,OWNED,
Samarkand,7497,,,,BUK,OWNED,
Olonets,7498,,,,RUS,OWNED,
Autlán,7499,,,,NSP,OWNED,
Konin,7500,,,,POL,OWNED,
Arboga,7501,,,,SWE,OWNED,
Musliumovo,7502,,,,RUS,OWNED,
Velikaja Kuba,7503,,,,RUS,OWNED,
Kithira,7504,,,,ION,OWNED,
Niksic,7505,,,,TUR,OWNED,
Ignalina,7506,,,,LIT,OWNED,
Petrozadovsk,7507,,,,RUS,OWNED,
Alt-Rodna,7508,,,,TRS,OWNED,
Krotoschin,7509,,,,POZ,OWNED,
Don Benito,7510,,,,SPA,OWNED,
Karlskoga,7511,,,,SWE,OWNED,
Canandaigua,7512,,,,USA,OWNED,
Luckhoff,7513,,,,,UNOWNED,
Berezino,7514,,,,RUS,OWNED,
Ilorin,7515,,,,OYO,OWNED,
Wewak,7516,,,,,UNOWNED,
Holland,7517,,,,MIA,OWNED,
Dongping,7518,,,,CHI,OWNED,
Kedainiai,7519,,,,RUS,OWNED,
Suluk,7520,,,,MNC,OWNED,
Pisa,7521,,,,TUS,OWNED,
Devgarh,7522,,,,JAI,OWNED,
Almendralejo,7523,,,,SPA,OWNED,
Chaoyang,7524,,,,MKD,OWNED,
Rochester,7525,,,,USA,OWNED,
Gerbi,7526,,,,MNC,OWNED,
Sri Ganganagar,7527,,,,JAI,OWNED,
Kuancheng,7528,,,,MKD,OWNED,
Hong'an,7529,,,,CHI,OWNED,
Tabalong,7530,,,,BJR,OWNED,
Chico,7531,,,,WNT,OWNED,
San Angel,7532,,,,CMC,OWNED,
Brunei,7533,,,,BRU,OWNED,
Qihe,7534,,,,CHI,OWNED,
Blenheim,7535,,,,,UNOWNED,
Saryshagan,7536,,,,ORT,OWNED,
Bayeux,7537,,,,FRA,OWNED,
Kiseliovsk,7538,,,,RUS,OWNED,
Surendranagar,7539,,,,KTW,OWNED,
Léman,7540,,,,,UNOWNED,
Goulburn,7541,,,,,UNOWNED,
Kungrad,7542,,,,,UNOWNED,
Radom,7543,,,,,UNOWNED,
Pisco,7544,,,,,UNOWNED,
Faisalabad,7545,,,,KHL,OWNED,
Oymur,7546,,,,RUS,OWNED,
Jingmen,7547,,,,CHI,OWNED,
Chimena,7548,,,,BRS,OWNED,
Sandersons,7549,,,,APA,OWNED,
Mersing,7550,,,,JHR,OWNED,
Skardu,7551,,,,AFG,OWNED,
Wellington,7552,,,,,UNOWNED,
Coari,7553,,,,BRZ,OWNED,
Ghazni,7554,,,,AFG,OWNED,
Leeton,7555,,,,,UNOWNED,
Aleg,7556,,,,BRK,OWNED,
Kislokan,7557,,,,RUS,OWNED,
Encarnación,7558,,,,PRG,OWNED,
Frome,7559,,,,,UNOWNED,
Värnern,7560,,,,,UNOWNED,
Grasse,7561,,,,FRA,OWNED,
Chuquisaca,7562,,,,LAG,OWNED,
Kichui,7563,,,,RUS,OWNED,
Sortavala,7564,,,,FIN,OWNED,
Bacau,7565,,,,MOL,OWNED,
Oruro,7566,,,,CHR,OWNED,
Kowel,7567,,,,LIT,OWNED,
Nagor'e,7568,,,,RUS,OWNED,
Sterling,7569,,,,MIA,OWNED,
Svyava,7570,,,,RUS,OWNED,
Cheremshan,7571,,,,RUS,OWNED,
Byalinichy,7572,,,,LIT,OWNED,
Kitee,7573,,,,FIN,OWNED,
Aki,7574,,,,YCH,OWNED,
Moletai,7575,,,,LIT,OWNED,
Krupki,7576,,,,LIT,OWNED,
Balbar,7577,,,,TRS,OWNED,
Alajärvi,7578,,,,FIN,OWNED,
Malkangiri,7579,,,,EIC,OWNED,
Nyíregyháza,7580,,,,HUN,OWNED,
Luboml,7581,,,,LIT,OWNED,
Metsovo,7582,,,,JNI,OWNED,
Keene,7583,,,,USA,OWNED,
Hamah,7584,,,,TUR,OWNED,
Decatur,7585,,,,MIA,OWNED,
Eugene,7586,,,,,UNOWNED,
Raipur,7587,,,,NAG,OWNED,
Blacks and Whites,7588,,,,USA,OWNED,
Roseau,7589,,,,DAK,OWNED,
Kanomi,7590,,,,,UNOWNED,
Yanai,7591,,,,CSU,OWNED,
Zhanagala,7592,,,,RUS,OWNED,
Cranbrook,7593,,,,,UNOWNED,
Izumo,7594,,,,IWM,OWNED,
Spoleto,7595,,,,PAP,OWNED,
Kekipeli,7596,,,,ORT,OWNED,
Baramati,7597,,,,MRT,OWNED,
Miskolc,7598,,,,HUN,OWNED,
Padum,7599,,,,LDK,OWNED,
Saranda,7600,,,,JNI,OWNED,
Mokwa,7601,,,,NUP,OWNED,
Qurghonteppa,7602,,,,BUK,OWNED,
Hilo,7603,,,,HWI,OWNED,
Saratoga,7604,,,,CHY,OWNED,
Turks and Caicos,7605,,,,LWI,OWNED,
Misawa,7606,,,,NMB,OWNED,
Mahalapye,7607,,,,,UNOWNED,
Pakur,7608,,,,DHN,OWNED,
Ibri,7609,,,,OMA,OWNED,
Tonkawa,7610,,,,APA,OWNED,
Seéju,7611,,,,KAB,OWNED,
Chongup,7612,,,,KOR,OWNED,
Prince Rupert,7613,,,,HAI,OWNED,
Bukhara,7614,,,,BUK,OWNED,
Mangqu,7615,,,,CHI,OWNED,
Kostino,7616,,,,RUS,OWNED,
Ouagadougou,7617,,,,OUA,OWNED,
Antigonish,7618,,,,NVS,OWNED,
Assab,7619,,,,EGY,OWNED,
Bighorn,7620,,,,CHY,OWNED,
Amalia,7621,,,,,UNOWNED,
Aurangabad,7622,,,,PAT,OWNED,
Kumarina,7623,,,,,UNOWNED,
Cotulla,7624,,,,LIP,OWNED,
Funchal,7625,,,,POR,OWNED,
Taolagnaro,7626,,,,,UNOWNED,
Enontekiö,7627,,,,FIN,OWNED,
Golmud,7628,,,,CHI,OWNED,
Janakpur,7629,,,,NEP,OWNED,
Asmat,7630,,,,MDB,OWNED,
Tunja,7631,,,,TNJ,OWNED,
Monakovo,7632,,,,RUS,OWNED,
Bongor,7633,,,,BAG,OWNED,
Blois,7634,,,,FRA,OWNED,
Eindhoven,7635,,,,NED,OWNED,
Flåm,7636,,,,NOR,OWNED,
Ljusdal,7637,,,,SWE,OWNED,
Üsküdar,7638,,,,TUR,OWNED,
Mokshan,7639,,,,RUS,OWNED,
Bräcke,7640,,,,SWE,OWNED,
Maros-Vasarhely,7641,,,,TRS,OWNED,
Filonovo,7642,,,,RUS,OWNED,
Selçuk,7643,,,,TUR,OWNED,
Oster,7644,,,,RUS,OWNED,
Hudson,7645,,,,DAK,OWNED,
Le Mans,7646,,,,FRA,OWNED,
Edmonton,7647,,,,,UNOWNED,
North Norfolk,7648,,,,GBR,OWNED,
Kajiado,7649,,,,,UNOWNED,
Buffalo,7650,,,,USA,OWNED,
Kemer,7651,,,,BKI,OWNED,
Tabaqah,7652,,,,,UNOWNED,
Vadisnk,7653,,,,RUS,OWNED,
Balgar Gol,7654,,,,CHI,OWNED,
Berane,7655,,,,TUR,OWNED,
Klausenburg,7656,,,,TRS,OWNED,
Kyaikkhami,7657,,,,BUR,OWNED,
Izmir,7658,,,,TUR,OWNED,
Kirovo,7659,,,,LIT,OWNED,
Luan,7660,,,,CHI,OWNED,
Crandon,7661,,,,,UNOWNED,
Karamay,7662,,,,ILI,OWNED,
Bahawalnagar,7663,,,,KHL,OWNED,
Tangshan,7664,,,,CHI,OWNED,
Khon Khaen,7665,,,,SIA,OWNED,
Bella Coola,7666,,,,HAI,OWNED,
Windsor,7667,,,,UCA,OWNED,
Burang,7668,,,,TIB,OWNED,
Gemo,7669,,,,,UNOWNED,
Dominica,7670,,,,LWI,OWNED,
Boguchany,7671,,,,RUS,OWNED,
Chitral,7672,,,,CTL,OWNED,
Vukel,7673,,,,SCU,OWNED,
Jarud,7674,,,,CHI,OWNED,
Rangoon,7675,,,,BUR,OWNED,
Verkhneketsky,7676,,,,RUS,OWNED,
Kara,7677,,,,,UNOWNED,
Jos,7678,,,,GBI,OWNED,
Taldykorgan,7679,,,,ILI,OWNED,
Amravati,7680,,,,INR,OWNED,
Uliastay,7681,,,,ULS,OWNED,
Taphan Hin,7682,,,,SIA,OWNED,
Launceston,7683,,,,NSW,OWNED,
Moradabad,7684,,,,EIC,OWNED,
Port Moresby,7685,,,,,UNOWNED,
Diwaniyah,7686,,,,MFQ,OWNED,
Abalakovo,7687,,,,RUS,OWNED,
Eucla,7688,,,,,UNOWNED,
Pandamwila,7689,,,,LUN,OWNED,
Kolpashevo,7690,,,,RUS,OWNED,
Abuja,7691,,,,ABJ,OWNED,
Durvuljin,7692,,,,KBD,OWNED,
Assu,7693,,,,BRZ,OWNED,
Gorbakta,7694,,,,RUS,OWNED,
Plumridge,7695,,,,,UNOWNED,
Mława,7696,,,,POL,OWNED,
Sudaysky,7697,,,,RUS,OWNED,
Veliky Ustiug,7698,,,,RUS,OWNED,
Modin,7699,,,,RUS,OWNED,
Sudogda,7700,,,,RUS,OWNED,
Clarion,7701,,,,USA,OWNED,
Lanark,7702,,,,GBR,OWNED,
Laval,7703,,,,FRA,OWNED,
Thorn,7704,,,,PRU,OWNED,
Delmenhorst,7705,,,,OLD,OWNED,
Tenkodogo,7706,,,,OUA,OWNED,
Shaoxing,7707,,,,CHI,OWNED,
Budeke,7708,,,,BKI,OWNED,
Constantinople,7709,,,,TUR,OWNED,
Gyula,7710,,,,HUN,OWNED,
Chelishchevo,7711,,,,RUS,OWNED,
Gorakhpur,7712,,,,BIH,OWNED,
Ubeda,7713,,,,SPA,OWNED,
San Antonio,7714,,,,NSP,OWNED,
Kil'mez,7715,,,,RUS,OWNED,
Toledo,7716,,,,MIA,OWNED,
Châteaubriant,7717,,,,FRA,OWNED,
Charters Towers,7718,,,,,UNOWNED,
Alcaraz,7719,,,,SPA,OWNED,
Knox,7720,,,,,UNOWNED,
Troitsk,7721,,,,RUS,OWNED,
Tonglu,7722,,,,CHI,OWNED,
Telsiai,7723,,,,RUS,OWNED,
PROV7724,7724,,,,RUS,OWNED,
Nabulus,7725,,,,TUR,OWNED,
Corlu,7726,,,,TUR,OWNED,
Karakul,7727,,,,KOK,OWNED,
Chamrajanagar,7728,,,,MYS,OWNED,
Dawei,7729,,,,BUR,OWNED,
Alcalá la Real,7730,,,,SPA,OWNED,
Kismaayo,7731,,,,,UNOWNED,
Stenapan,7732,,,,RUS,OWNED,
Srikalahasti,7733,,,,EIC,OWNED,
Birlik,7734,,,,GKH,OWNED,
Barra,7735,,,,BRZ,OWNED,
Ruidera,7736,,,,SPA,OWNED,
Pulau Buru,7737,,,,DEI,OWNED,
Belorets,7738,,,,RUS,OWNED,
Kathmandu,7739,,,,NEP,OWNED,
Artyomovsky,7740,,,,RUS,OWNED,
Gaza,7741,,,,EGY,OWNED,
Grande Prairie,7742,,,,,UNOWNED,
Shirvan,7743,,,,SHR,OWNED,
Darab,7744,,,,,UNOWNED,
Nelson,7745,,,,DNE,OWNED,
Nyeri,7746,,,,,UNOWNED,
Ardahan,7747,,,,TUR,OWNED,
Cestos,7748,,,,,UNOWNED,
Kekcy,7749,,,,ORT,OWNED,
Mahoni,7750,,,,DEI,OWNED,
Gonda,7751,,,,AWA,OWNED,
Ukhta,7752,,,,RUS,OWNED,
Khormuj,7753,,,,,UNOWNED,
Muir of Ord,7754,,,,GBR,OWNED,
Macapa,7755,,,,BRZ,OWNED,
Hässleholm,7756,,,,SWE,OWNED,
Grahamstown,7757,,,,CPC,OWNED,
Colombian Andes,7758,,,,,UNOWNED,
Biaroza,7759,,,,LIT,OWNED,
Riverside,7760,,,,NWE,OWNED,
Parchim,7761,,,,MKS,OWNED,
Gävle,7762,,,,SWE,OWNED,
Mohacs,7763,,,,HUN,OWNED,
Chemnitz,7764,,,,SAX,OWNED,
Hengsui,7765,,,,CHI,OWNED,
Péronne,7766,,,,FRA,OWNED,
Walden,7767,,,,,UNOWNED,
Kasanga,7768,,,,,UNOWNED,
Fort Rupert,7769,,,,HBC,OWNED,
Drohiczyn,7770,,,,POL,OWNED,
Fort McMurray,7771,,,,,UNOWNED,
Evansville,7772,,,,SHW,OWNED,
Yueyang,7773,,,,CHI,OWNED,
Los Angeles,7774,,,,PMO,OWNED,
Schwerin,7775,,,,MKS,OWNED,
Pine Bluff,7776,,,,CDD,OWNED,
Sharaqraq,7777,,,,TUR,OWNED,
Kaposvar,7778,,,,HUN,OWNED,
Kanpur,7779,,,,EIC,OWNED,
Kelan,7780,,,,CHI,OWNED,
Amiens,7781,,,,FRA,OWNED,
Telluride,7782,,,,,UNOWNED,
Saint-Jean,7783,,,,,UNOWNED,
Flagstaff,7784,,,,NWE,OWNED,
Cudalore,7785,,,,EIC,OWNED,
Tunis,7786,,,,TUN,OWNED,
Paraje Arroyo Luna,7787,,,,,UNOWNED,
Athens,7788,,,,CHC,OWNED,
Salinas,7789,,,,NWE,OWNED,
Nouadhibou,7790,,,,,UNOWNED,
Badamsha,7791,,,,RUS,OWNED,
Taishun,7792,,,,CHI,OWNED,
Pasco,7793,,,,,UNOWNED,
Bossier,7794,,,,LSA,OWNED,
Karaisali,7795,,,,CIL,OWNED,
Quchan,7796,,,,,UNOWNED,
Surigao,7797,,,,PHI,OWNED,
Krasnoturansk,7798,,,,RUS,OWNED,
Esenguly,7799,,,,,UNOWNED,
Dingxi,7800,,,,CHI,OWNED,
Yuma,7801,,,,APA,OWNED,
Cananor,7802,,,,EIC,OWNED,
Buffalo,7803,,,,CMC,OWNED,
Sunshine Coast,7804,,,,,UNOWNED,
Bacalar,7805,,,,NSP,OWNED,
Martuk,7806,,,,RUS,OWNED,
Kolwezi,7807,,,,CHK,OWNED,
Nogliki,7808,,,,,UNOWNED,
Zillah,7809,,,,,UNOWNED,
Hulayfa,7810,,,,DRY,OWNED,
Shira,7811,,,,RUS,OWNED,
Korogwe,7812,,,,OMA,OWNED,
Wichita,7813,,,,CMC,OWNED,
Kranz,7814,,,,PRU,OWNED,
Kajaani,7815,,,,FIN,OWNED,
Arkadak,7816,,,,RUS,OWNED,
Lugos,7817,,,,HUN,OWNED,
Wiawso,7818,,,,ATI,OWNED,
Ratibor,7819,,,,PRU,OWNED,
Malmö,7820,,,,SWE,OWNED,
Bellefonte,7821,,,,USA,OWNED,
Serpukhov,7822,,,,RUS,OWNED,
Raahe,7823,,,,FIN,OWNED,
Petawawa,7824,,,,UCA,OWNED,
Romanovka,7825,,,,RUS,OWNED,
Bronnitsy,7826,,,,RUS,OWNED,
Muzaffarnagar,7827,,,,EIC,OWNED,
Rosetown,7828,,,,BLF,OWNED,
Maria Theresiope,7829,,,,HUN,OWNED,
PROV7830,7830,,,,RUS,OWNED,
Sullama,7831,,,,,UNOWNED,
Murska Sobota,7832,,,,AUS,OWNED,
Jagerndorf,7833,,,,AUS,OWNED,
Xingtai,7834,,,,CHI,OWNED,
Altoona,7835,,,,USA,OWNED,
Obninsk,7836,,,,RUS,OWNED,
Phoenix,7837,,,,APA,OWNED,
George,7838,,,,CPC,OWNED,
Oum el Bouaghi,7839,,,,ALG,OWNED,
PROV7840,7840,,,,SHW,OWNED,
Jamésie,7841,,,,ICF,OWNED,
Chaonan,7842,,,,CHI,OWNED,
Chicago,7843,,,,PTW,OWNED,
Tarata,7844,,,,,UNOWNED,
Xiamen,7845,,,,CHI,OWNED,
Cáceres,7846,,,,SPA,OWNED,
Lafayette,7847,,,,LSA,OWNED,
Singkawang,7848,,,,SAM,OWNED,
Cilli,7849,,,,AUS,OWNED,
Narathiwat,7850,,,,,UNOWNED,
Homs,7851,,,,TUR,OWNED,
Mataco,7852,,,,,UNOWNED,
Shanghecun,7853,,,,CHI,OWNED,
Perlis,7854,,,,STL,OWNED,
Kuz-e-Nova,7855,,,,,UNOWNED,
Nelspruit,7856,,,,,UNOWNED,
Chelghoum,7857,,,,BEB,OWNED,
Newcastle,7858,,,,NSW,OWNED,
Trois-Rivières,7859,,,,LCA,OWNED,
Satpura,7860,,,,INR,OWNED,
Blagovenshchensk,7861,,,,HLJ,OWNED,
Liancheng,7862,,,,CHI,OWNED,
Goloustnoye,7863,,,,RUS,OWNED,
Agustín de Ahumada,7864,,,,CDD,OWNED,
Banswara,7865,,,,RTL,OWNED,
Angarsk,7866,,,,RUS,OWNED,
La Fortuna,7867,,,,,UNOWNED,
Luliang,7868,,,,CHI,OWNED,
Itaúba,7869,,,,BRZ,OWNED,
Razan,7870,,,,,UNOWNED,
Dubbo,7871,,,,,UNOWNED,
Duqm,7872,,,,OMA,OWNED,
Borisovo,7873,,,,RUS,OWNED,
Muscat,7874,,,,OMA,OWNED,
Kamskii,7875,,,,RUS,OWNED,
Guiratinga,7876,,,,BRZ,OWNED,
Buczacz,7877,,,,AUS,OWNED,
Mihuatlán,7878,,,,MEX,OWNED,
PROV7879,7879,,,,RUS,OWNED,
Rochefort,7880,,,,FRA,OWNED,
Junsele,7881,,,,SWE,OWNED,
Gjirokastër,7882,,,,JNI,OWNED,
Usta,7883,,,,RUS,OWNED,
Stavanger,7884,,,,NOR,OWNED,
Lao Yang,7885,,,,MKD,OWNED,
Ponyri,7886,,,,RUS,OWNED,
Alford,7887,,,,GBR,OWNED,
Darda,7888,,,,HUN,OWNED,
Nagato,7889,,,,CSU,OWNED,
Königshütte,7890,,,,PRU,OWNED,
Tula,7891,,,,RUS,OWNED,
Marietta,7892,,,,,UNOWNED,
Renfrew,7893,,,,UCA,OWNED,
Hammarstrand,7894,,,,SWE,OWNED,
Athens,7895,,,,,UNOWNED,
Pugachov,7896,,,,RUS,OWNED,
Abomey,7897,,,,DAH,OWNED,
Clovis,7898,,,,,UNOWNED,
Galena,7899,,,,MIA,OWNED,
Yangjian,7900,,,,CHI,OWNED,
Anshan,7901,,,,MKD,OWNED,
Fatezh,7902,,,,RUS,OWNED,
Jashpur,7903,,,,NAG,OWNED,
Barletta,7904,,,,NAP,OWNED,
Esseg,7905,,,,CRO,OWNED,
Tongchuan,7906,,,,CHI,OWNED,
Funing,7907,,,,CHI,OWNED,
Xiangning,7908,,,,CHI,OWNED,
Newark,7909,,,,IRO,OWNED,
Del Rio,7910,,,,CMC,OWNED,
Pemangkat,7911,,,,SAM,OWNED,
Liaocheng,7912,,,,CHI,OWNED,
Yugyd,7913,,,,RUS,OWNED,
Kyzylorda,7914,,,,ORT,OWNED,
Bristol,7915,,,,USA,OWNED,
Alamata,7916,,,,WLO,OWNED,
Mayak,7917,,,,MNC,OWNED,
Maoming,7918,,,,CHI,OWNED,
Dzhamku,7919,,,,MNC,OWNED,
Camagüey,7920,,,,NSP,OWNED,
Maoliping,7921,,,,CHI,OWNED,
Sungai Jeruju,7922,,,,PLB,OWNED,
Khuzhir,7923,,,,RUS,OWNED,
Dibrugarh,7924,,,,MNP,OWNED,
Winton,7925,,,,,UNOWNED,
Monclova,7926,,,,NSP,OWNED,
Bitung,7927,,,,DEI,OWNED,
Huachi,7928,,,,CHI,OWNED,
Kozhva,7929,,,,RUS,OWNED,
ad-Damazin,7930,,,,SNR,OWNED,
Cárdenas,7931,,,,NSP,OWNED,
Sadah,7932,,,,DRY,OWNED,
Xingfu,7933,,,,HLJ,OWNED,
Barentù,7934,,,,MDB,OWNED,
Arshan,7935,,,,RUS,OWNED,
Port Hedland,7936,,,,,UNOWNED,
Douala,7937,,,,,UNOWNED,
Aqênganggyai,7938,,,,,UNOWNED,
Klimavichy,7939,,,,LIT,OWNED,
Namib Rand,7940,,,,,UNOWNED,
Petäjävesi,7941,,,,FIN,OWNED,
Wittenberg,7942,,,,PRU,OWNED,
Zhertina,7943,,,,RUS,OWNED,
Rewa,7944,,,,REW,OWNED,
Siljan,7945,,,,,UNOWNED,
Vukonis,7946,,,,CRO,OWNED,
Altynovo,7947,,,,RUS,OWNED,
Nadworna,7948,,,,AUS,OWNED,
Slawharad,7949,,,,LIT,OWNED,
Viseu,7950,,,,POR,OWNED,
Nottingham,7951,,,,GBR,OWNED,
Mbuji-Mayi,7952,,,,,UNOWNED,
Madoc,7953,,,,UCA,OWNED,
Scherbovo,7954,,,,RUS,OWNED,
Medaram,7955,,,,HYD,OWNED,
San Felipe,7956,,,,NSP,OWNED,
Holsworthy,7957,,,,GBR,OWNED,
Castro Verde,7958,,,,POR,OWNED,
Doboj,7959,,,,TUR,OWNED,
Mkhondo,7960,,,,ESW,OWNED,
Neijiang,7961,,,,CHI,OWNED,
Coesfeld,7962,,,,PRU,OWNED,
Sambor,7963,,,,AUS,OWNED,
Gaoyou,7964,,,,CHI,OWNED,
Coimbra,7965,,,,POR,OWNED,
Cheshire,7966,,,,GBR,OWNED,
Clarksburg,7967,,,,USA,OWNED,
Peterborough,7968,,,,UCA,OWNED,
Parbig,7969,,,,RUS,OWNED,
Tyre,7970,,,,TUR,OWNED,
Lawton,7971,,,,CMC,OWNED,
LaSalle,7972,,,,MIA,OWNED,
Muzaffargah,7973,,,,KHL,OWNED,
Aquila,7974,,,,MEX,OWNED,
Boulder,7975,,,,,UNOWNED,
Palghar,7976,,,,MRT,OWNED,
Antigua and Barbuda,7977,,,,LWI,OWNED,
Abag,7978,,,,CHI,OWNED,
Ogulin,7979,,,,CRO,OWNED,
Kerema,7980,,,,,UNOWNED,
Tianchang,7981,,,,CHI,OWNED,
Mexicali,7982,,,,NSP,OWNED,
Brikama,7983,,,,KMB,OWNED,
Pyrenees,7984,,,,,UNOWNED,
Simdega,7985,,,,NAG,OWNED,
Tamarasset,7986,,,,,UNOWNED,
Béchar,7987,,,,MOR,OWNED,
Katylga,7988,,,,RUS,OWNED,
Heraklion,7989,,,,TUR,OWNED,
Katesovy,7990,,,,RUS,OWNED,
Ankeny,7991,,,,ASK,OWNED,
Guasdualito,7992,,,,CPV,OWNED,
Uinta-Wasach,7993,,,,UTE,OWNED,
Saipan,7994,,,,PHI,OWNED,
Banjul,7995,,,,KMB,OWNED,
San Juan,7996,,,,NSP,OWNED,
Reims,7997,,,,FRA,OWNED,
Tillabéri,7998,,,,DND,OWNED,
St. John's,7999,,,,NFL,OWNED,
Tanunda,8000,,,,,UNOWNED,
Singrauli,8001,,,,REW,OWNED,
Canadian Rockies,8002,,,,,UNOWNED,
Erfoud,8003,,,,MOR,OWNED,
Kuznetsky,8004,,,,RUS,OWNED,
Casanare,8005,,,,SFB,OWNED,
Godovo,8006,,,,RUS,OWNED,
Mansfield,8007,,,,USA,OWNED,
Selty,8008,,,,RUS,OWNED,
Johannesburg,8009,,,,,UNOWNED,
Somerset East,8010,,,,CPC,OWNED,
Mackay,8011,,,,,UNOWNED,
Uniagan,8012,,,,RUS,OWNED,
Boosaaso,8013,,,,WGL,OWNED,
Tanout,8014,,,,DAM,OWNED,
Fort Reliance,8015,,,,,UNOWNED,
Mokala,8016,,,,,UNOWNED,
Baise,8017,,,,CHI,OWNED,
Tsau Khaeb,8018,,,,,UNOWNED,
Coahuila,8019,,,,NSP,OWNED,
Médano del Tilatitu,8020,,,,,UNOWNED,
Äänekoski,8021,,,,FIN,OWNED,
Dem'yanovo,8022,,,,RUS,OWNED,
Kita,8023,,,,KAA,OWNED,
Baltasi,8024,,,,RUS,OWNED,
Schildberg,8025,,,,POZ,OWNED,
Sotnur,8026,,,,RUS,OWNED,
Gränna,8027,,,,SWE,OWNED,
Soroca,8028,,,,RUS,OWNED,
Ozerische,8029,,,,RUS,OWNED,
Malavi,8030,,,,,UNOWNED,
Wawa,8031,,,,,UNOWNED,
Hyllestad,8032,,,,NOR,OWNED,
Camden,8033,,,,USA,OWNED,
Gravenhurst,8034,,,,UCA,OWNED,
Mordino,8035,,,,RUS,OWNED,
Manistee,8036,,,,,UNOWNED,
Breslau,8037,,,,PRU,OWNED,
Teruel,8038,,,,SPA,OWNED,
Zutphen,8039,,,,NED,OWNED,
Tranemo,8040,,,,SWE,OWNED,
Piacenza,8041,,,,PRM,OWNED,
Balti,8042,,,,RUS,OWNED,
Al´Uqaylah,8043,,,,TRI,OWNED,
Miklos,8044,,,,HUN,OWNED,
Kletnya,8045,,,,RUS,OWNED,
Yangantau,8046,,,,RUS,OWNED,
An Nawfaliyah,8047,,,,TRI,OWNED,
Silein,8048,,,,HUN,OWNED,
Bardia,8049,,,,TRI,OWNED,
Fort Worth,8050,,,,CMC,OWNED,
Jilin,8051,,,,MNC,OWNED,
El Álamo,8052,,,,LIP,OWNED,
Corpus Christi,8053,,,,LIP,OWNED,
Baguio,8054,,,,PHI,OWNED,
Barranda,8055,,,,SPA,OWNED,
Gent,8056,,,,NED,OWNED,
Bamaga,8057,,,,,UNOWNED,
Lamia,8058,,,,JNI,OWNED,
Novi Ligure,8059,,,,SAR,OWNED,
Mandalgobi,8060,,,,MGA,OWNED,
Lake Murray,8061,,,,,UNOWNED,
Karpenisi,8062,,,,JNI,OWNED,
Lhokseumawe,8063,,,,ACH,OWNED,
Sarana,8064,,,,RUS,OWNED,
Pilibhit,8065,,,,EIC,OWNED,
Linli,8066,,,,CHI,OWNED,
Jalu,8067,,,,,UNOWNED,
Balakhnisky,8068,,,,RUS,OWNED,
Siping,8069,,,,MNC,OWNED,
Parkersburg,8070,,,,USA,OWNED,
Bonti,8071,,,,,UNOWNED,
Abashiri,8072,,,,,UNOWNED,
Dagupan,8073,,,,PHI,OWNED,
Mogadishu,8074,,,,,UNOWNED,
Qitaihe,8075,,,,MNC,OWNED,
Paramaribo,8076,,,,DUG,OWNED,
Delgerkhantai,8077,,,,ULS,OWNED,
Tsagaan,8078,,,,MGA,OWNED,
Banda Aceh,8079,,,,ACH,OWNED,
Kannauj,8080,,,,EIC,OWNED,
Kakadu,8081,,,,,UNOWNED,
Basrah,8082,,,,MFQ,OWNED,
Ust Primorskij,8083,,,,RUS,OWNED,
Al Bussayyah,8084,,,,,UNOWNED,
Lethem,8085,,,,BIG,OWNED,
Haishingiin,8086,,,,MGA,OWNED,
Harads,8087,,,,SWE,OWNED,
Sosnovka,8088,,,,,UNOWNED,
Orekhovka,8089,,,,RUS,OWNED,
Bilokurakine,8090,,,,RUS,OWNED,
Muskegon,8091,,,,MIA,OWNED,
Kupyansk,8092,,,,RUS,OWNED,
Złoczów,8093,,,,AUS,OWNED,
Rasony,8094,,,,LIT,OWNED,
Castellane,8095,,,,FRA,OWNED,
Fominky,8096,,,,RUS,OWNED,
Myezyen,8097,,,,RUS,OWNED,
Zaleszczik,8098,,,,AUS,OWNED,
Pavlovka,8099,,,,RUS,OWNED,
Sulmona,8100,,,,NAP,OWNED,
Machala,8101,,,,,UNOWNED,
Sosnitsy,8102,,,,RUS,OWNED,
Dahab,8103,,,,EGY,OWNED,
Avezzano,8104,,,,NAP,OWNED,
Mtsensk,8105,,,,RUS,OWNED,
Lexington,8106,,,,,UNOWNED,
Calamianes,8107,,,,PHI,OWNED,
Pico Cristobal Colón,8108,,,,,UNOWNED,
Bełz,8109,,,,AUS,OWNED,
Toulon,8110,,,,FRA,OWNED,
Nikologory,8111,,,,RUS,OWNED,
Sherbro,8112,,,,SLE,OWNED,
