province_id,province_name,owner_tag,province_rank,culture,religion,trade_goods,total_pops,assessment_note
5877,Swat,KDZ,settlement,pashtun,shiite,textile_fibres,17,
5878,Narooma,,settlement,minor_aboriginal,mythic,grain,0,
5879,Scone,,settlement,minor_aboriginal,mythic,grain,0,
5880,Baikalovo,RUS,settlement,russian,orthodox,wood,4,
5881,Mismar,MLK,settlement,nubian,sunni,elephants,0,owned but 0 pops (frontier/empty — normal)
5882,North Cheyenne,CHY,settlement,shoshone,waashat,grain,0,owned but 0 pops (frontier/empty — normal)
5883,Moro,SND,settlement,sindhi,sunni,grain,40,
5884,Apuka,RUS,settlement,chukotkan,siberian_shamanism,coal,0,owned but 0 pops (frontier/empty — normal)
5885,Nanyang,CHI,city,beihua,daoism,grain,190,
5886,Marrupa,,settlement,lomwe,bantu,grain,6,
5887,Kedah,KDH,settlement,malayan,sunni,grain,12,
5888,Moroto,,settlement,kalenjin,kenyan,temperate_fruit,33,
5889,Calacoto,CHR,settlement,aymara,catholic,livestock,6,
5890,Bagram,KDZ,settlement,tajik,sunni,textile_fibres,8,
5891,Cobar,,settlement,minor_aboriginal,mythic,grain,0,
5892,Dunqula,HOR,settlement,houara,sunni,textile_fibres,4,
5893,PROV5893,HLJ,settlement,oroqen,siberian_shamanism,wood,1,
5894,Kumdikar,RUS,settlement,komi,orthodox,wood,4,
5895,Utete,OMA,settlement,nathembo,sunni,livestock,18,
5896,Volzhega,RUS,settlement,russian,orthodox,fur,3,
5897,Krasnoslobodsk,RUS,settlement,russian,orthodox,livestock,6,
5898,Gofa,GFA,settlement,sidamic,kenyan,vegetables,20,
5899,Nevers,FRA,settlement,french,catholic,grain,32,
5900,Valledupar,SFB,settlement,colombian,catholic,coal,5,
5901,Southampton,GBR,city,english,anglican,vegetables,33,
5902,Omutninsk,RUS,settlement,udmurt,orthodox,wood,2,
5903,Älgarås,SWE,settlement,swedish,lutheran,grain,6,
5904,Ramnicu Valcea,WAL,settlement,romanian,orthodox,grain,7,
5905,Bohuslav,RUS,settlement,ukrainian,orthodox,grain,14,
5906,Rijm Maatoug,,settlement,tamazight,sunni,livestock,0,
5907,Zalosce,AUS,settlement,ukrainian,orthodox,livestock,30,
5908,Yavas,RUS,settlement,mordvin,orthodox,wood,4,
5909,Reading,USA,settlement,pennsylvania_dutch,reformed,grain,15,
5910,Portoviejo,,settlement,ecuadorian,catholic,fish,3,
5911,Bressuire,FRA,settlement,french,catholic,temperate_fruit,14,
5912,Taunton,GBR,settlement,english,anglican,fish,77,
5913,Camatagua,CPV,settlement,colombian,catholic,grain,2,
5914,Åmål,SWE,settlement,swedish,lutheran,copper,4,
5915,Arica,,settlement,peruvian,catholic,silver,7,
5916,Vadodara,BRD,settlement,gujarati,hindu,spices,65,
5917,Micay,CAU,settlement,zambo,catholic,coffee,1,
5918,Sancti Spíritus,NSP,settlement,latin_caribbean,catholic,tobacco,8,
5919,Burhaniye,TUR,settlement,greek,orthodox,textile_fibres,13,
5920,Puj,TRS,settlement,romanian,orthodox,iron,12,
5921,Maluka,MLU,settlement,banjar,hindu,gems,0,owned but 0 pops (frontier/empty — normal)
5922,El Jadida,MOR,settlement,moroccan,sunni,fish,24,
5923,Mikołajów,AUS,settlement,polish,catholic,grain,44,
5924,Ulsan,KOR,settlement,korean,korean_shamanism,grain,90,
5925,Gettysburg,USA,settlement,pennsylvania_dutch,reformed,grain,10,
5926,Dolmi,MNC,settlement,amur,mahayana,wood,1,
5927,Parthenay,FRA,settlement,french,catholic,textile_fibres,31,
5928,Nowy Urengoi,RUS,settlement,dolgan,tengri,wood,0,owned but 0 pops (frontier/empty — normal)
5929,Hongxingcun,MNC,settlement,manchu,mahayana,vegetables,4,
5930,Tucupita,CPV,settlement,colombian,catholic,gold,2,
5931,Saint-Georges,LCA,settlement,anglo_canadian,lutheran,wood,2,
5932,Ahmadabad,EIC,city,gujarati,hindu,textile_fibres,82,
5933,Pine Ridge,LAK,settlement,pawnee,waashat,livestock,0,owned but 0 pops (frontier/empty — normal)
5934,Ha Giang,TRH,settlement,vietnamese,linh,livestock,20,
5935,Çanakkale,TUR,settlement,turkish,sunni,iron,10,
5936,Anshun,CHI,city,shangjiang,daoism,copper,113,
5937,Pedemaran,PLB,settlement,sumatran,sunni,livestock,4,
5938,Yangambi,,settlement,bangi,bantu,hardwood,16,
5939,Changwon,KOR,city,korean,mahayana,grain,87,
5940,Tomakas,,settlement,ovambo,bantu,stone,6,
5941,Gbadolite,,settlement,bangi,bantu,hardwood,5,
5942,Hermosillo,NSP,settlement,norteno,catholic,gold,3,
5943,Nakhodkha,RUS,settlement,dolgan,tengri,wood,0,owned but 0 pops (frontier/empty — normal)
5944,Barcelona,CPV,settlement,colombian,catholic,coffee,10,
5945,Granby,LCA,settlement,quebecois,catholic,wood,4,
5946,Lingeer,CAY,settlement,fulani,serer,textile_fibres,33,
5947,Cheyenne,ARP,settlement,arapaho,waashat,livestock,0,owned but 0 pops (frontier/empty — normal)
5948,Tura,JNT,settlement,assamese,hindu,tea,34,
5949,Chajarí,LFP,settlement,guarani,pagelanca,grain,1,
5950,Mymensingh,EIC,city,bengali,sunni,grain,160,
5951,Punta Prieta,NSP,settlement,cochimi,catholic,livestock,1,
5952,Maracaibo,CPV,city,colombian,catholic,coal,11,
5953,Shakhnovo,RUS,settlement,russian,orthodox,wood,2,
5954,Kalisz,POL,city,polish,catholic,livestock,10,
5955,Ivanovo,RUS,settlement,russian,orthodox,wood,11,
5956,Tlokoeng,XHO,settlement,xhosa,bantu,stone,5,
5957,Malalane,,settlement,sotho,bantu,grain,4,
5958,Orativ,RUS,settlement,ukrainian,orthodox,grain,7,
5959,Macas,QTO,settlement,tupi,catholic,hardwood,1,
5960,Molina,SPA,settlement,castilian,catholic,wood,8,
5961,Neustadt,PRU,settlement,polish,catholic,industrial_fibres,11,
5962,Veskelitsa,RUS,settlement,finnish,orthodox,wood,1,
5963,La Châtre,FRA,settlement,french,catholic,livestock,12,
5964,Namslau,PRU,settlement,polish,catholic,grain,17,
5965,Kleve,PRU,settlement,north_german,catholic,coal,66,
5966,Ilinskiy,RUS,settlement,russian,orthodox,wood,3,
5967,Dragasani,WAL,settlement,romanian,orthodox,grain,9,
5968,Caracal,WAL,settlement,romanian,orthodox,grain,14,
5969,Koné,,settlement,melanesian,mana,coal,6,
5970,Temesvár,HUN,city,romanian,orthodox,grain,42,
5971,Zhmerinka,RUS,settlement,ukrainian,orthodox,grain,14,
5972,Ozu,UWA,settlement,japanese,shinto,fish,70,
5973,Alcolea,SPA,settlement,castilian,catholic,wood,9,
5974,Segeberg,HOL,settlement,north_german,lutheran,livestock,17,
5975,Lancaster,USA,settlement,pennsylvania_dutch,reformed,grain,15,
5976,Sarreguemines,FRA,settlement,french,catholic,livestock,25,
5977,Lamphun,LPP,settlement,shan,linh,hardwood,6,
5978,Jinchang,CHI,settlement,hui,sunni,stone,82,
5979,Pegu,BUR,city,burmese,theravada,grain,50,
5980,Ushtobe,ILI,settlement,kazakh,sunni,livestock,8,
5981,Viang Xai,VIE,settlement,laotian,linh,vegetables,6,
5982,Manzanares,SPA,settlement,castilian,catholic,grain,14,
5983,Lampang,LPG,settlement,shan,linh,hardwood,7,
5984,Koumac,,settlement,melanesian,mana,coal,6,
5985,Szegedin,HUN,settlement,hungarian,catholic,temperate_fruit,24,
5986,Santa Isabel Island,,settlement,melanesian,mana,hardwood,3,
5987,Oita,BGO,settlement,japanese,mahayana,wood,59,
5988,Kezhma,RUS,settlement,yakut,sunni,wood,0,owned but 0 pops (frontier/empty — normal)
5989,York,USA,settlement,pennsylvania_dutch,lutheran,grain,9,
5990,Al Qurnah,MFQ,settlement,marsh_arab,shiite,grain,3,
5991,Bolturino,RUS,settlement,russian,orthodox,wood,1,
5992,Kitimat,HAI,settlement,xaayda,inuit,fish,1,
5993,Bojnord,,settlement,turkmen,shiite,grain,16,
5994,Tchintabaraden,AGZ,settlement,tuareg,sunni,livestock,32,
5995,Balatopar,GKH,settlement,kazakh,sunni,livestock,6,
5996,PROV5996,BUR,settlement,burmese,theravada,grain,6,
5997,Tarvagatai,ULS,settlement,mongolian,mahayana,livestock,1,
5998,Warangal,HYD,settlement,telugu,hindu,spices,20,
5999,Mildura,,settlement,minor_aboriginal,mythic,temperate_fruit,0,
6000,Moru,,settlement,papuan,mythic,hardwood,1,
6001,Adelaide,,settlement,minor_aboriginal,mythic,grain,0,
6002,Puelches,,settlement,puelche,tain_feyentun,livestock,7,
6003,Al Salman,,settlement,bedouin,sunni,livestock,1,
6004,Baikit,RUS,settlement,dolgan,tengri,wood,0,owned but 0 pops (frontier/empty — normal)
6005,Tessawa,GBI,settlement,hausa,sunni,grain,36,
6006,Tudevtei,ULS,settlement,oirat,mahayana,livestock,1,
6007,Rybinskoe,,settlement,,,,0,
6008,Gislaved,SWE,settlement,swedish,lutheran,livestock,6,
6009,Barbacena,BRZ,settlement,brazilian,catholic,iron,4,
6010,Tuluá,SFB,settlement,colombian,catholic,wood,5,
6011,Nesbyen,NOR,settlement,norwegian,reformed,wood,2,
6012,Morshansk,RUS,settlement,russian,orthodox,industrial_fibres,31,
6013,Beitostølen,NOR,settlement,norwegian,lutheran,wood,0,owned but 0 pops (frontier/empty — normal)
6014,Bollnäs,SWE,settlement,swedish,lutheran,wood,3,
6015,Tsuman,LIT,settlement,ukrainian,catholic,wood,9,
6016,Aalborg,DEN,settlement,danish,lutheran,livestock,15,
6017,Nongoma,ZUL,settlement,swazi,bantu,elephants,2,
6018,Orkhiv,CRM,settlement,ukrainian,orthodox,grain,7,
6019,Gradacac,TUR,settlement,bosniak,sunni,iron,14,
6020,Aleksandrov,CRM,settlement,ukrainian,orthodox,grain,14,
6021,Ras Sedr,EGY,settlement,egyptian_arabic,sunni,textile_fibres,2,
6022,Murovani Kurilivsty,RUS,settlement,ukrainian,orthodox,salt,12,
6023,Fenoarivo,,settlement,betsimisaraki,zanahary,fish,10,
6024,Arcachon,FRA,settlement,occitan,catholic,wood,8,
6025,Los,SWE,settlement,swedish,lutheran,wood,1,
6026,Kingston,UCA,settlement,anglo_canadian,lutheran,fur,2,
6027,Zhotneve,LIT,settlement,ukrainian,orthodox,iron,6,
6028,Antalya,ATY,city,turkish,sunni,textile_fibres,16,
6029,Lucyn,RUS,settlement,latgalian,catholic,sulphur,9,
6030,Chott_el_Djerid,,settlement,,roman_pantheon,cloth,0,"roman_pantheon = vanilla I:R default on uninhabited water/wasteland tile (cosmetic, left as-is)"
6031,Kabankalan,PHI,settlement,bisayan,catholic,sugar,2,
6032,Muğla,TUR,city,turkish,sunni,stone,26,
6033,Wenlock,,settlement,pama,mythic,hardwood,0,
6034,Eregli,TUR,settlement,turkish,sunni,lead,8,
6035,Bosanska Gradiska,TUR,settlement,bosniak,sunni,stone,11,
6036,Janjero,JJO,settlement,oromo,coptic,gold,36,
6037,Cairo,EGY,city,egyptian_arabic,sunni,silk,69,
6038,Yarmolintsy,RUS,settlement,ukrainian,orthodox,sulphur,17,
6039,Taizhou,CHI,settlement,wu,daoism,textile_fibres,260,
6040,Brunete,SPA,settlement,castilian,catholic,stone,15,
6041,Frankfort,,settlement,yankee,reformed,tobacco,4,
6042,Parry Sound ,UCA,settlement,ojibwe-potawatomi,waashat,fish,1,
6043,Fort Babine,,settlement,tutchone,inuit,wood,1,
6044,St. Clair,,settlement,yankee,reformed,livestock,2,
6045,Merca,,settlement,somali,sunni,temperate_fruit,23,
6046,Hoi An,VIE,settlement,vietnamese,theravada,wood,8,
6047,Naturita,UTE,settlement,ute,waashat,livestock,0,owned but 0 pops (frontier/empty — normal)
6048,Ngukurr,,settlement,aboriginal,mythic,grain,0,
6049,Tarsus,CIL,settlement,turkish,sunni,vegetables,15,
6050,Halangan,BUS,settlement,sumatran,shiite,coffee,7,
6051,Dauphin,ICF,settlement,cree,waashat,wood,1,
6052,Wanzhou,CHI,settlement,shangjiang,daoism,copper,44,
6053,Changzhou,CHI,settlement,wu,daoism,grain,402,
6054,Titicaca,,settlement,,roman_pantheon,cloth,0,"roman_pantheon = vanilla I:R default on uninhabited water/wasteland tile (cosmetic, left as-is)"
6055,Luzhou,CHI,settlement,shangjiang,daoism,grain,74,
6056,Amritsar,KHL,city,punjabi,hindu,tea,205,
6057,Yellowknife,,settlement,nunavut,inuit,fish,1,
6058,Takaba,,settlement,oromo,kenyan,sulphur,24,
6059,Artvin,TUR,settlement,laz,orthodox,copper,8,
6060,Ibi,WKR,settlement,fulani,hausa,tea,23,
6061,Rochester,DAK,settlement,yanktonai,waashat,livestock,0,owned but 0 pops (frontier/empty — normal)
6062,Bacan,BCN,settlement,melanesian,sunni,spices,3,
6063,Dera Ghazi Khan,KHL,settlement,baloch,sunni,textile_fibres,40,
6064,Sarh,,settlement,hausa,hausa,grain,21,
6065,PROV6065,XNG,settlement,uighur,sunni,livestock,1,
6066,Keurusselkä,,settlement,,,,0,
6067,Dongting,,settlement,gan,daoism,tea,0,
6068,Asadabad,KDZ,settlement,pashtun,sunni,textile_fibres,10,
6069,Kano,GBI,settlement,fulani,sunni,wood,40,
6070,Red Cliffs,NWE,settlement,yavapai,waashat,gold,0,owned but 0 pops (frontier/empty — normal)
6071,Barus,BUS,settlement,sumatran,sunni,coffee,7,
6072,Deqen,CHI,settlement,gyarlong,mahayana,vegetables,28,
6073,Quetta,AFG,settlement,pashtun,sunni,textile_fibres,10,
6074,Yugoryonok,RUS,settlement,amur,tengri,wood,0,owned but 0 pops (frontier/empty — normal)
6075,Teresina,BRZ,settlement,brazilian,catholic,fish,1,
6076,Tuscola,MIA,settlement,illinois,waashat,lead,0,owned but 0 pops (frontier/empty — normal)
6077,Porto-Novo,DAH,city,yoruba,orisha,fish,36,
6078,Sanandaj,ARD,settlement,kurdish,shiite,livestock,10,
6079,Karudi,AFG,settlement,baloch,sunni,livestock,2,
6080,Haparanda,SWE,settlement,sami,lutheran,fish,0,owned but 0 pops (frontier/empty — normal)
6081,Western Cork,GBR,settlement,irish,catholic,copper,21,
6082,Draguignan,FRA,settlement,occitan,catholic,wood,37,
6083,Ilovlya,RUS,settlement,russian,orthodox,temperate_fruit,3,
6084,Borodino,RUS,settlement,russian,orthodox,stone,9,
6085,Padua,VEN,settlement,north_italian,catholic,livestock,38,
6086,Brovari,RUS,settlement,ukrainian,orthodox,grain,15,
6087,Novodugino,RUS,settlement,russian,orthodox,textile_fibres,10,
6088,Pesaro,PAP,settlement,central_italian,catholic,iron,36,
6089,Adigrat,TGR,settlement,tigre,coptic,livestock,18,
6090,Kompaniivka,RUS,settlement,ukrainian,orthodox,vegetables,8,
6091,Kerry,GBR,settlement,irish,catholic,textile_fibres,26,
6092,Grevena,JNI,settlement,greek,orthodox,wood,7,
6093,Manakara,,settlement,malagasy,zanahary,fish,18,
6094,Mubi,GMB,settlement,fulani,sunni,dye,24,
6095,Berlin,UCA,settlement,seneca,gaihwiio,temperate_fruit,1,
6096,Alps,,settlement,russian,orthodox,cloth,0,
6097,Goderich,UCA,settlement,seneca,gaihwiio,fur,1,
6098,Kampot,CBI,settlement,khmer,theravada,livestock,24,
6099,Pripyat,RUS,settlement,ukrainian,orthodox,grain,10,
6100,Petras,JNI,city,greek,orthodox,temperate_fruit,16,
6101,Bologna,PAP,city,north_italian,catholic,temperate_fruit,69,
6102,Gaspé,LCA,settlement,quebecois,catholic,livestock,0,owned but 0 pops (frontier/empty — normal)
6103,Savona,GEN,city,north_italian,catholic,stone,36,
6104,Lyubashivka,RUS,settlement,ukrainian,orthodox,temperate_fruit,10,
6105,Lishui,CHI,settlement,wu,daoism,grain,114,
6106,Bitola,TUR,city,bulgarian,orthodox,textile_fibres,20,
6107,Saurimo,LUN,settlement,chokwe,bantu,hardwood,7,
6108,San Jose,GUA,settlement,central_american,catholic,sugar,8,
6109,Tamaulipas,NSP,settlement,norteno,catholic,livestock,2,
6110,Karasu,RUS,settlement,bashkir,sunni,wood,2,
6111,Linxiang,CHI,settlement,shangjiang,daoism,tea,175,
6112,Minot,ASB,settlement,assiniboine,waashat,grain,0,owned but 0 pops (frontier/empty — normal)
6113,Almaraz,SPA,settlement,castilian,catholic,livestock,10,
6114,Baku,RUS,city,azeri,shiite,textile_fibres,19,
6115,Kompong Song,CBI,settlement,khmer,theravada,fish,20,
6116,Blue Ridge,CHE,settlement,cherokee,waashat,grain,2,
6117,Vellore,EIC,settlement,tamil,hindu,coffee,140,
6118,Olympia,TUR,settlement,greek,orthodox,textile_fibres,11,
6119,Cerro Largo,LFP,settlement,platense,catholic,livestock,2,
6120,Bend,,settlement,achamaw,earth_lodge,wood,0,
6121,Saluzzo,SAR,settlement,north_italian,catholic,iron,18,
6122,Santa Rosa,CMC,settlement,navaho,waashat,silver,0,owned but 0 pops (frontier/empty — normal)
6123,La Chiva,LFP,settlement,platense,catholic,livestock,2,
6124,Kustanay,RUS,settlement,russian,orthodox,wood,7,
6125,Laayoune,MOR,settlement,tamazight,sunni,livestock,2,
6126,Fort Peck,ICF,settlement,assiniboine,waashat,grain,0,owned but 0 pops (frontier/empty — normal)
6127,Yurga,RUS,settlement,russian,orthodox,wood,4,
6128,Narva,EST,settlement,estonian,orthodox,grain,9,
6129,Ngozi,BRN,settlement,sukuma,bantu,coffee,5,
6130,Bayan Nur,CHI,settlement,jin,mahayana,livestock,7,
6131,Shimogoa,MYS,settlement,kannada,hindu,coffee,45,
6132,Kampala,BUG,settlement,kalenjin,bantu,coffee,18,
6133,Anadarko,CMC,settlement,comanche,waashat,livestock,0,owned but 0 pops (frontier/empty — normal)
6134,Chulym,RUS,settlement,altai,sunni,wood,2,
6135,Orlov,RUS,settlement,russian,orthodox,rifles,6,"'rifles' = intended Victorian-TC/Self-Strengthening good (design, not anachronism)"
6136,Protvino,RUS,settlement,russian,orthodox,temperate_fruit,18,
6137,Ammarnäs,SWE,settlement,swedish,lutheran,wood,1,
6138,Sligo,GBR,settlement,irish,catholic,lead,21,
6139,Strömsund,SWE,settlement,swedish,lutheran,livestock,1,
6140,Silale,RUS,settlement,lithuanian,catholic,wood,4,
6141,Kotelnichy,RUS,settlement,russian,orthodox,wood,6,
6142,Ferrol,SPA,settlement,galician,catholic,stone,16,
6143,Fredrikstad,NOR,settlement,norwegian,lutheran,fish,7,
6144,Skadovsk,CRM,settlement,cossack,orthodox,fish,4,
6145,Kaluga,RUS,city,russian,orthodox,industrial_fibres,33,
6146,Choteau,,settlement,sisika,waashat,grain,0,
6147,Bogatyrevo,RUS,settlement,kazakh,sunni,livestock,1,
6148,Boxing,CHI,settlement,beihua,pure_land_buddhism,wood,184,
6149,Naberschnye Chelny,RUS,settlement,russian,orthodox,wood,12,
6150,Massa-Carrara,MSS,settlement,north_italian,catholic,stone,4,
6151,Oahu,HWI,settlement,hawaiian,mana,vegetables,7,
6152,Gloucester,GBR,settlement,english,anglican,temperate_fruit,40,
6153,Yahyali,TUR,settlement,turkish,sunni,hemp,8,
6154,Coruna,SPA,city,galician,catholic,fish,31,
6155,Kongsvinger,NOR,settlement,norwegian,lutheran,wood,4,
6156,Luxor,EGY,city,egyptian_arabic,sunni,stone,45,
6157,Batman,TUR,settlement,armenian,coptic,textile_fibres,5,
6158,Balkhash,,settlement,,roman_pantheon,cloth,0,"roman_pantheon = vanilla I:R default on uninhabited water/wasteland tile (cosmetic, left as-is)"
6159,Macon,MSG,settlement,alabama,waashat,textile_fibres,3,
6160,Warren,,settlement,ojibwe-potawatomi,gaihwiio,livestock,0,
6161,Pagadian,MGO,settlement,bisayan,sunni,spices,7,
6162,Dezhou,CHI,settlement,beihua,pure_land_buddhism,livestock,136,
6163,Gweru,MAT,settlement,shona,bantu,grain,17,
6164,Lakedemoneia,TUR,settlement,tsakonian,orthodox,textile_fibres,19,
6165,Avignon,FRA,settlement,occitan,catholic,temperate_fruit,30,
6166,Paramushir,,settlement,chisima_ainu,kamuy,fish,1,
6167,Taidong,,settlement,formosan_culture,formosan,wood,7,
6168,Ungheni,RUS,settlement,moldovan,orthodox,wood,5,
6169,Chapecó,MSN,settlement,guarani,pagelanca,sugar,1,
6170,Amursk,MNC,settlement,amur,siberian_shamanism,wood,2,
6171,Coatzacoalcos,NSP,settlement,mexican,catholic,sulphur,9,
6172,Al Mahamid,EGY,settlement,egyptian_arabic,sunni,livestock,6,
6173,Dzhaore,MNC,settlement,manchu,mahayana,wood,1,
6174,Dothan,MSG,settlement,alabama,evangelical,livestock,0,owned but 0 pops (frontier/empty — normal)
6175,Boa Vista,BRZ,settlement,tupi,pagelanca,gems,0,owned but 0 pops (frontier/empty — normal)
6176,Lawrence,,settlement,dixie,evangelical,tobacco,1,
6177,Sirawai,MGO,settlement,bisayan,sunni,coffee,5,
6178,Mianeh,MGH,settlement,azeri,shiite,grain,9,
6179,Mbala,,settlement,fipa,bantu,gold,10,
6180,Kyparissia,TUR,settlement,greek,orthodox,grain,16,
6181,Úcua,ANG,settlement,kambunda,syncretic_christian,wood,11,
6182,Maragheh,,settlement,kurdish,shiite,sugar,18,
6183,Puebla,NSP,city,mexican,catholic,grain,40,
6184,Berenike,EGY,settlement,beja,sunni,gems,2,
6185,Calabozo,CPV,settlement,colombian,catholic,livestock,2,
6186,Alegría,,settlement,guarani,catholic,livestock,5,
6187,Creek,CMC,settlement,comanche,waashat,livestock,0,owned but 0 pops (frontier/empty — normal)
6188,Titicaca,,settlement,,roman_pantheon,cloth,0,"roman_pantheon = vanilla I:R default on uninhabited water/wasteland tile (cosmetic, left as-is)"
6189,Vitória,BRZ,settlement,brazilian,catholic,coffee,41,
6190,Hathras,EIC,settlement,hindi,hindu,grain,200,
6191,Ceuta,SPA,settlement,castilian,catholic,fish,3,
6192,Jarsuguda,NAG,settlement,oriya,hindu,wood,55,
6193,Biała,POL,settlement,polish,catholic,temperate_fruit,20,
6194,Ober Palen,LIV,settlement,estonian,lutheran,sulphur,2,
6195,Evreux,FRA,settlement,french,catholic,textile_fibres,46,
6196,Mullingar,GBR,settlement,irish,catholic,grain,38,
6197,Najran,NJR,settlement,bedouin,shiite,wood,4,
6198,Taipaq,RUS,settlement,russian,orthodox,livestock,2,
6199,Barbados,LWI,settlement,afro_caribbean,lutheran,sugar,28,
6200,Prokuplje,TUR,settlement,serb,orthodox,tin,20,
6201,Avesta,SWE,settlement,swedish,lutheran,wood,2,
6202,Pułtusk,POL,settlement,polish,catholic,grain,14,
6203,Cuenca,SPA,settlement,castilian,catholic,wood,18,
6204,Detmold,LPD,settlement,north_german,lutheran,vegetables,19,
6205,Reval,EST,city,estonian,lutheran,grain,32,
6206,Argentan,FRA,settlement,french,catholic,iron,29,
6207,Bagua,,settlement,peruvian,catholic,coffee,2,
6208,Dazhou,CHI,settlement,shangjiang,daoism,silk,76,
6209,Siduk,PNK,settlement,malayan,hindu,stone,4,
6210,Beysterek,RUS,settlement,kazakh,sunni,livestock,2,
6211,Gimje,KOR,settlement,korean,korean_shamanism,grain,76,
6212,Krusevac,TUR,settlement,serb,orthodox,grain,17,
6213,Wydak,CHY,settlement,cheyenne,waashat,livestock,0,owned but 0 pops (frontier/empty — normal)
6214,Zara,VEN,city,north_italian,catholic,stone,18,
